iter	RMSE
192	1026.677166
193	1026.372103
194	1026.090029
195	1025.857634
196	1025.669868
197	1025.339188
198	1025.093075
199	1024.752166
200	1024.245715
201	1024.028813
202	1023.613039
203	1023.35635
204	1023.180452
205	1022.958474
206	1022.576866
207	1022.229425
208	1022.003983
209	1021.682906
210	1021.496414
211	1021.188185
212	1021.031949
213	1020.519345
214	1020.316706
215	1020.062671
216	1019.800782
217	1019.587068
218	1019.294295
219	1019.095673
220	1018.795311
221	1018.633215
222	1018.286094
223	1017.915255
224	1017.596687
225	1017.333421
226	1017.044634
227	1016.872786
228	1016.586307
229	1016.435877
230	1016.114226
231	1015.739789
232	1015.575298
233	1015.221219
234	1015.000797
235	1014.598968
236	1014.396974
237	1014.23792
238	1013.845695
239	1013.48763
240	1013.054709
241	1012.908421
242	1012.505915
243	1012.204398
244	1011.912296
245	1011.507866
246	1011.247632
247	1010.960949
248	1010.772139
249	1010.624787
250	1010.44813
251	1010.194402
252	1009.923591
253	1009.663503
254	1009.412269
255	1009.005918
256	1008.752644
257	1008.411571
258	1007.985559
259	1007.774493
260	1007.441744
261	1007.135228
262	1006.873906
263	1006.5814
264	1006.412229
265	1006.141254
266	1005.835641
267	1005.614696
268	1005.259453
269	1004.707131
270	1004.395185
271	1004.204593
272	1003.813119
273	1003.474076
274	1003.115588
275	1003.007199
276	1002.700228
277	1002.443288
278	1002.181639
279	1001.7281
280	1001.506388
281	1001.230018
282	1000.869498
283	1000.636143
284	1000.448708
285	1000.189702
286	1000.084307
287	999.791632
288	999.4626831
289	999.2142693
290	998.9647182
291	998.8739412
292	998.4589237
293	998.149348
294	997.8800011
295	997.6904763
296	997.2689869
297	996.9785153
298	996.7315971
299	996.411885
300	996.1350635
301	995.8602644
302	995.5738131
303	995.3521348
304	994.876663
305	994.6677233
306	994.350925
307	994.1308009
308	993.9180447
309	993.6983334
310	993.4968658
311	993.2365419
312	993.0038927
313	992.6661638
314	992.357084
315	992.0843944
316	991.8354838
317	991.6309078
318	991.3389672
319	991.1612508
320	990.9927912
321	990.8450116
322	990.6178218
323	990.4142371
324	990.0641396
325	989.7452203
326	989.5014141
327	989.2953019
328	988.864338
329	988.5980152
330	988.3173253
331	987.9454149
332	987.7478853
333	987.3531658
334	987.172382
335	986.8953874
336	986.7983764
337	986.5695044
338	986.3006837
339	986.00095
340	985.7875979
341	985.4606691
342	985.222227
343	984.8760081
344	984.7598843
345	984.4202233
346	984.1967899
347	983.7506361
348	983.4172135
349	983.1549896
350	982.830984
351	982.5340966
352	982.382692
353	982.1996299
354	981.9857883
355	981.7141003
356	981.5218544
357	981.0132455
358	980.7711921
359	980.3887283
360	980.119414
361	979.8410408
362	979.4945728
363	979.2888067
364	979.0819705
365	978.7913324
366	978.5539227
367	978.3626356
368	978.0607687
369	977.8854478
370	977.5997221
371	977.3423162
372	977.1383307
373	976.9422808
374	976.7950562
375	976.3975612
376	976.2724048
377	976.0690753
378	975.8543094
379	975.7422174
380	975.5426692
381	975.1893687
382	975.0610318
383	974.6513596
384	974.2845646
385	974.0346038
386	973.7689039
387	973.6169224
388	973.3828172
389	973.1571099
390	973.0859093
391	972.752422
392	972.4477798
393	972.2408969
394	971.9441508
395	971.7006901
396	971.4115965
397	971.1976374
398	970.9534343
399	970.5782397
400	970.2326852
401	969.9561922
402	969.8039397
403	969.6548923
404	969.3337735
405	969.1450351
406	969.015649
407	968.7725699
408	968.5868375
409	968.3190045
410	968.0754853
411	967.7804163
412	967.4025406
413	967.2686439
414	967.1341007
415	966.9166245
416	966.6962195
417	966.5931498
418	966.1828986
419	965.9332653
420	965.6997396
421	965.3241266
422	965.0017651
423	964.6938089
424	964.540126
425	964.3572027
426	964.1048111
427	963.8345285
428	963.6454519
429	963.5415215
430	963.3136314
431	962.9737756
432	962.7892545
433	962.5537764
434	962.4411503
435	962.0899986
436	961.8195052
437	961.7287097
438	961.4398482
439	961.2241129
440	961.0282735
441	960.8344218
442	960.5984654
443	960.2697759
444	960.0302783
445	959.8605025
446	959.6182128
447	959.4655715
448	959.2444681
449	958.9609944
450	958.7728464
451	958.4771991
452	958.1448194
453	957.9469696
454	957.779638
455	957.6245322
456	957.516037
457	957.1512148
458	957.068279
459	956.8989083
460	956.7165905
461	956.4520714
462	956.3523936
463	956.0950613
464	955.839338
465	955.6190918
466	955.325161
467	955.2542747
468	955.0948892
469	955.0141932
470	954.7370293
471	954.5221341
472	954.4084319
473	954.2785671
474	954.1584251
475	954.0193742
476	953.7923514
477	953.6372913
478	953.4084355
479	953.364637
480	953.1748671
481	952.9238209
482	952.7411847
483	952.4884953
484	952.2504224
485	952.0930609
486	951.8210087
487	951.6021703
488	951.2883173
489	950.9841779
490	950.7902922
491	950.5697125
492	950.1925834
493	949.9427393
494	949.6689919
495	949.4195388
496	949.2796993
497	949.0338617
498	948.7925107
499	948.5900585
500	948.2602846
501	948.0690035
502	947.7115142
503	947.4871287
504	947.2642587
505	946.987673
506	946.7838236
507	946.421685
508	946.1887012
509	945.9830085
510	945.7524759
511	945.5344697
512	945.2402211
513	944.9731645
514	944.8392316
515	944.7382624
516	944.5294609
517	944.3522872
518	944.2063116
519	944.0001249
520	943.7842054
521	943.4636698
522	943.2458159
523	942.9843801
524	942.7926203
525	942.5732148
526	942.4067277
527	942.1610332
528	941.982717
529	941.8914465
530	941.6891509
531	941.4095116
532	941.0906065
533	940.8639246
534	940.7248511
535	940.459919
536	940.163311
537	939.9106969
538	939.730031
539	939.5709875
540	939.4048325
541	939.1899524
542	939.0130821
543	938.8007714
544	938.6167562
545	938.5083021
546	938.1945181
547	937.9543274
548	937.68993
549	937.5918995
550	937.4610148
551	937.2550584
552	937.1100402
553	936.7558691
554	936.4943214
555	936.3318892
556	936.0310516
557	935.81652
558	935.553472
559	935.355736
560	935.1243248
561	934.994791
562	934.8532673
563	934.6412569
564	934.3714983
565	934.1229711
566	933.9588576
567	933.7061676
568	933.4656601
569	933.3408414
570	933.0486436
571	932.8545496
572	932.6725804
573	932.4212111
574	932.1805021
575	931.9219014
576	931.7943001
577	931.6416993
578	931.5121396
579	931.3819788
580	931.2804254
581	931.0373253
582	930.917944
583	930.7379252
584	930.4854949
585	930.2701344
586	930.0384611
587	929.8501607
588	929.5778889
589	929.3776851
590	929.1146654
591	928.9548722
592	928.8268246
593	928.7362959
594	928.5045909
595	928.4530801
596	928.3551349
597	928.1734986
598	927.9907625
599	927.6760515
600	927.5171914
601	927.3425426
602	927.210165
603	927.0392486
604	926.8127408
605	926.696649
606	926.4317473
607	926.3605354
608	926.1063281
609	925.9005261
610	925.8044996
611	925.6264878
612	925.4682535
613	925.2620919
614	925.1675543
615	925.0558485
616	924.8042419
617	924.6764509
618	924.4143013
619	924.2389972
620	924.1089961
621	923.9949475
622	923.8654866
623	923.6205362
624	923.469371
625	923.3336738
626	923.2158876
627	923.0027825
628	922.7169023
629	922.4936692
630	922.2847232
631	922.0579808
632	921.6929529
633	921.5597286
634	921.3847787
635	921.2020054
636	921.0197054
637	920.7514798
638	920.5834057
639	920.4455086
640	920.1790684
641	920.01776
642	919.7358252
643	919.5790372
644	919.3841529
645	919.2639904
646	919.1434378
647	918.9478833
648	918.6853719
649	918.5690649
650	918.2922131
651	917.9907548
652	917.8901386
653	917.6768517
654	917.4731234
655	917.2774708
656	917.0739475
657	916.8663896
658	916.6592668
659	916.4657882
660	916.2650173
661	916.0311791
662	915.9222789
663	915.7751971
664	915.6813354
665	915.4452832
666	915.2012277
667	914.9744364
668	914.621285
669	914.461028
670	914.2673293
671	914.0829358
672	913.9329044
673	913.8711303
674	913.6788086
675	913.4611399
676	913.3837064
677	913.2410113
678	912.9905111
679	912.8804067
680	912.676672
681	912.5810463
682	912.2976783
683	912.1134257
684	911.941309
685	911.7685297
686	911.6593194
687	911.4558288
688	911.3577658
689	911.2191705
690	911.0806728
691	910.8032283
692	910.654301
693	910.4975263
694	910.2468507
695	910.0894982
696	909.8941178
697	909.7588721
698	909.5356747
699	909.3658549
700	909.2107923
701	909.0618009
702	908.9235127
703	908.8429951
704	908.6506627
705	908.5623573
706	908.4170313
707	908.1824652
708	907.9918995
709	907.7677846
710	907.5430218
711	907.3797451
712	907.0580761
713	906.8062191
714	906.668542
715	906.4665585
716	906.2740723
717	906.1051142
718	905.8970415
719	905.6949723
720	905.4782641
721	905.2950523
722	905.0927228
723	905.035845
724	904.8381409
725	904.7544562
726	904.4479076
727	904.3554457
728	904.2012828
729	904.1438948
730	903.9311563
731	903.659176
732	903.5140595
733	903.3868133
734	903.1830262
735	902.9940011
736	902.7777793
737	902.6328495
738	902.4406004
739	902.306846
740	902.0530747
741	901.906302
742	901.7441404
743	901.5185848
744	901.3111654
745	901.1230764
746	900.99856
747	900.8667762
748	900.6800753
749	900.5331032
750	900.4100147
751	900.2253348
752	900.0831768
753	900.0025904
754	899.8909438
755	899.7683853
756	899.5796214
757	899.4663409
758	899.3984985
759	899.2484501
760	899.1754748
761	899.0003632
762	898.8914422
763	898.67092
764	898.4147207
765	898.2110195
766	898.0246745
767	897.8684659
768	897.7936904
769	897.6003762
770	897.3444894
771	897.2750079
772	897.1394148
773	896.9747929
774	896.7347281
775	896.4885229
776	896.3665332
777	896.2005142
778	895.9877156
779	895.8723937
780	895.7143805
781	895.5872777
782	895.4044981
783	895.3394273
784	895.2014144
785	895.0279235
786	894.902671
787	894.6771346
788	894.5355247
789	894.3143085
790	894.2237803
791	894.0201101
792	893.8762824
793	893.7214104
794	893.5382906
795	893.3601846
796	893.1760558
797	893.0344693
798	892.8341314
799	892.6915025
800	892.5134345
801	892.3491375
802	892.0573042
803	891.9094696
804	891.7907107
805	891.6052709
806	891.4384608
807	891.3143261
808	891.1892244
809	891.1239841
810	890.9280841
811	890.8365775
812	890.7582644
813	890.6418851
814	890.5380643
815	890.3736112
816	890.2559392
817	890.051861
818	889.8620254
819	889.7374743
820	889.5935985
821	889.3486844
822	889.2408757
823	889.024552
824	888.8017687
825	888.717874
826	888.5273531
827	888.4186622
828	888.2865665
829	888.1776033
830	888.0114102
831	887.8932102
832	887.7229356
833	887.6351791
834	887.3074287
835	887.1259641
836	886.9943235
837	886.8318073
838	886.7345891
839	886.6092055
840	886.4166185
841	886.2102533
842	885.9998145
843	885.828365
844	885.6262394
845	885.5129914
846	885.2829162
847	885.1589478
848	885.0707096
849	884.8724552
850	884.7932835
851	884.6678775
852	884.5481202
853	884.4357016
854	884.2883758
855	884.1995123
856	884.0929323
857	883.9584114
858	883.7977272
859	883.6108389
860	883.5127724
861	883.382315
862	883.1696762
863	882.943923
864	882.7855227
865	882.6828917
866	882.5091961
867	882.3244986
868	882.12421
869	881.9495255
870	881.6834665
871	881.4351013
872	881.2631136
873	881.15072
874	881.0667601
875	880.9565497
876	880.8645795
877	880.5177316
878	880.4292443
879	880.2642172
880	880.1317428
881	880.0126247
882	879.8555689
883	879.717738
884	879.6066012
885	879.5271002
886	879.3928766
887	879.2900864
888	879.1029973
889	878.9239174
890	878.8139937
891	878.7140343
892	878.5032699
893	878.4039953
894	878.1817112
895	877.9857088
896	877.9149506
897	877.7916499
898	877.570524
899	877.3526995
900	877.2706759
901	877.1090355
902	877.0368882
903	876.9491264
904	876.7537192
905	876.6041477
906	876.3681572
907	876.1918439
908	876.0143499
909	875.7811518
910	875.6205966
911	875.5162109
912	875.3443715
913	875.2358521
914	875.0629271
915	874.8949229
916	874.6953513
917	874.5730593
918	874.3641869
919	874.20592
920	874.0992882
921	873.8871262
922	873.6586484
923	873.3789027
924	873.254148
925	873.1418564
926	873.0200625
927	872.9127438
928	872.8212008
929	872.6833057
930	872.5941051
931	872.3792342
932	872.238699
933	872.1723316
934	871.9903207
935	871.8729744
936	871.7708463
937	871.5246838
938	871.4194397
939	871.3217933
940	871.2100325
941	871.0858377
942	870.8634589
943	870.7035277
944	870.6173345
945	870.5209832
946	870.3953297
947	870.3225913
948	870.2643311
949	869.9733103
950	869.8036653
951	869.695136
952	869.504908
953	869.3787634
954	869.1721655
955	868.976978
956	868.7834768
957	868.6048447
958	868.4511455
959	868.2924944
960	868.1073008
961	867.9438958
962	867.8035342
963	867.630994
964	867.536151
965	867.4841386
966	867.3693456
967	867.239307
968	867.0757549
969	867.0186165
970	866.7960328
971	866.6707859
972	866.4927069
973	866.324443
974	866.0823734
975	865.9358519
976	865.7444794
977	865.6749582
978	865.5287748
979	865.335973
980	865.2338759
981	865.0925745
982	865.0361432
983	864.8893915
984	864.6563952
985	864.5561105
986	864.4460314
987	864.2849283
988	864.1151704
989	863.9520007
990	863.7813479
991	863.5510808
992	863.4187943
993	863.3482747
994	863.2811317
995	863.1994142
996	863.0459508
997	862.9535686
998	862.8389806
999	862.6671498
